"";"mean"
"659";0,445629483125
"660";0,397370994666667
"661";0,396325488208333
"662";0,437740090666667
"663";0,409335800458333
"664";0,588631102
"665";0,400445300666667
"666";0,351562616875
"667";0,504622716041667
"668";0,299308282583333
"669";0,278542536458333
"670";0,391554613458333
"671";0,355012022708333
"672";0,418705785916667
"673";0,338582212958333
"674";0,410055588125
"675";0,4088082955
"676";0,379941649
"677";0,33848196125
"678";0,402165031041667
"679";0,425583098541667
"680";0,363214603916667
"681";0,393231009
"682";0,4080220565
"683";0,387005645875
"684";0,449639254958333
"685";0,37797406775
"686";0,384996755458333
"687";0,335767223041667
"688";0,422508790333333
"689";0,369435736125
"690";0,442581490958333
"691";0,34547680575
"692";0,3746438925
"693";0,456369160541667
"694";0,461283383958333
"695";0,403901831916667
"696";0,331359086416667
"697";0,308683430416667
"698";0,325310118791667
"699";0,374710312916667
"700";0,328031782166667
"701";0,314690133416667
"702";0,384523864708333
"703";0,433685726791667
"704";0,317767358791667
"705";0,390098090125
"706";0,377446740541667
"707";0,364372721458333
"708";0,3038959715
"709";0,429246372833333
"710";0,322070286208333
"711";0,403029930583333
"712";0,3958778035
"713";0,349567984083333
"714";0,435253315083333
"715";0,337218520166667
"716";0,485646142125
"717";0,375238752041667
"718";0,400968572458333
"719";0,390097694
"720";0,364420923666667
"721";0,377451152458333
"722";0,438149279833333
"723";0,38713785125
"724";0,31904381675
"725";0,435879267541667
"726";0,424160025125
"727";0,359297402166667
"728";0,424625131708333
"729";0,367305451208333
"730";0,416001513458333
"731";0,301593448916667
"732";0,358355089041667
"733";0,458910711166667
"734";0,407223149166667
"735";0,4271664405
"736";0,298633794416667
"737";0,387540190125
"738";0,441289836833333
"739";0,388542658416667
"740";0,351552735083333
"741";0,39941298125
"742";0,280051099
"743";0,407669102666667
"744";0,345411328875
"745";0,46128994175
"746";0,393185398
"747";0,448483153875
"748";0,296476560958333
"749";0,422543158583333
"750";0,395081399458333
"751";0,353000837791667
"752";0,31594356875
"753";0,31112415425
"754";0,364662745875
"755";0,372649389416667
"756";0,249010679666667
"757";0,322824515
"758";0,304450941666667
"759";0,314381504166667
"760";0,439675592
"761";0,251195611125
"762";0,223520074
"763";0,417528350791667
"764";0,49637298725
"765";0,402595490875
"766";0,395499087958333
"767";0,349471880333333
"768";0,434002806541667
"769";0,382384420458333
"770";0,354931071041667
"771";0,299680626458333
"772";0,522029085958333
"773";0,355609312166667
"774";0,245584789541667
"775";0,337714167666667
"776";0,388421430166667
"777";0,332778006833333
"778";0,405749293541667
"779";0,41491676075
"780";0,456332512291667
"781";0,401918235958333
"782";0,453580130291667
"783";0,344274326541667
"784";0,371832954041667
"785";0,328392825916667
"786";0,36153012225
"787";0,324114587875
"788";0,484027881708333
"789";0,421804881125
"790";0,429314246291667
"791";0,4593173975
"792";0,323644384583333
"793";0,441111689125
"794";0,405850591875
"795";0,37262528875
"796";0,42193021025
"797";0,36741924625
"798";0,398172006125
"799";0,394852024791667
"800";0,483629197541667
"801";0,382333079875
"802";0,403254841666667
"803";0,335207799541667
"804";0,418026855583333
"805";0,466589196958333
"806";0,432214081208333
"807";0,371834946625
"808";0,371286648958333
"809";0,359215372
"810";0,436614149625
"811";0,357545772
"812";0,356324201833333
"813";0,326885824458333
"814";0,241678240041667
"815";0,373809902041667
"816";0,372608464958333
"817";0,436465563208333
"818";0,40400006275
"819";0,30147002325
"820";0,397761873416667
"821";0,450041245625
"822";0,444454085166667
"823";0,390061853666667
