"";"mean"
"685";0,3788037921
"686";0,37666638285
"687";0,4658774479
"688";0,4190531337
"689";0,4333006985
"690";0,44389097085
"691";0,40997171745
"692";0,40091014865
"693";0,34866798145
"694";0,4388685286
"695";0,4026516131
"696";0,4184859422
"697";0,35382309595
"698";0,45846754175
"699";0,4481628711
"700";0,3946659628
"701";0,3530842946
"702";0,3697459786
"703";0,45978308785
"704";0,36385387345
"705";0,36247167725
"706";0,38270268015
"707";0,3822763487
"708";0,44091594445
"709";0,3872619122
"710";0,423698955
"711";0,43553883825
"712";0,43649354365
"713";0,4512034998
"714";0,32233601405
"715";0,40548335355
"716";0,44871339525
"717";0,3992242942
"718";0,39473626925
"719";0,3755268434
"720";0,40645112705
"721";0,43902679035
"722";0,3833944612
"723";0,39309201105
"724";0,40168604255
"725";0,43670028275
"726";0,41712900895
"727";0,3986772514
"728";0,39437900685
"729";0,3832631386
"730";0,4128569233
"731";0,4751364651
"732";0,4121660454
"733";0,4401430479
"734";0,3524436995
"735";0,39337300835
"736";0,38533384715
"737";0,45826722025
"738";0,4017719289
"739";0,4053704478
"740";0,4007885779
"741";0,3638445648
"742";0,41410716195
"743";0,47528206495
"744";0,3900649273
"745";0,4002554632
"746";0,4187698193
"747";0,46962383755
"748";0,38145620205
"749";0,36228436625
"750";0,37949524815
"751";0,4242250971
"752";0,35319864215
"753";0,40565424185
"754";0,40483933995
"755";0,34166025905
"756";0,4103144875
"757";0,4127247875
"758";0,3592527986
"759";0,42133592545
"760";0,42583325255
"761";0,4374378207
"762";0,3901137084
"763";0,4934940442
"764";0,422326169
"765";0,4474937589
"766";0,4260978028
"767";0,3691451516
"768";0,3917384881
"769";0,5172350492
"770";0,49298396465
"771";0,4043219051
"772";0,4020102182
"773";0,4127415231
"774";0,39841506065
"775";0,4530213903
"776";0,46296108675
"777";0,40599558325
"778";0,3562978137
"779";0,3897915855
"780";0,34860062255
"781";0,3265592213
"782";0,4306271846
"783";0,3581369913
"784";0,40711444465
"785";0,4097070788
"786";0,43993608665
"787";0,35175833715
"788";0,38003833415
"789";0,3713717157
"790";0,42320398835
"791";0,3857539842
"792";0,43961561175
"793";0,42350131935
"794";0,3816756685
"795";0,4013924141
"796";0,40569983615
"797";0,37403482565
"798";0,39981536025
"799";0,37675834685
"800";0,4196123062
"801";0,36762530305
"802";0,4564926534
"803";0,39060332425
"804";0,38162997015
"805";0,4042896882
